STUDY_ID,EVENT_ID,STAT_ID,STAT_ARRIV,DEPTH_MARKER,ORDERED_DEPTH_CODE,SAMPLE_ID,PROFILE_DEPTH,SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,CONDTVY,DISS_OXYGEN,PCT_SAT,FLUORESCENCE,FLU_RAW,SAL,SIGMA_T,TEMP,TRANS,PH,LATITUDE,LONGITUDE,VAL_QUAL,Data Source
BWQM,WN217,N01,25-AUG-2021 09:22:21,C,C,WN217048,15.17,14.18,15.18,41.55,7.608,97.14,1.923,3.689,31.29,22.43,18.02,0.7663,8.141,42.4197959,-70.864273,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N01,25-AUG-2021 09:22:21,D,D,WN217047,21.89,20.76,21.76,38.95,6.436,77.16,0.7903,2.17,31.61,23.41,14.75,0.7393,7.997,42.4197425,-70.864273,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N01,25-AUG-2021 09:22:21,E,E,WN217046,28.9,27.84,28.84,36.71,5.712,64.55,-0.3841,0.5341,31.96,24.26,11.82,1.014,7.893,42.4197196,-70.8642959,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N04,25-AUG-2021 09:54:45,A,A,WN217059,1.65,0.65,1.65,42.7,8.239,109.4,0.9241,1.867,30.51,21.25,20.35,0.9424,8.231,42.4431838,-70.7385406,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N04,25-AUG-2021 09:54:45,B,B,WN217058,12.1,11.07,12.07,42.21,8.441,109.1,1.289,2.844,31.37,22.34,18.64,0.6573,8.209,42.4432334,-70.7382812,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N04,25-AUG-2021 09:54:45,C,C,WN217057,22.34,21.19,22.19,38.59,8.676,102.4,0.9129,2.337,32.0,23.9,13.87,0.5286,8.078,42.4432296,-70.7379913,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N04,25-AUG-2021 09:54:45,D,D,WN217056,35.54,34.6,35.6,36.31,7.304,81.47,-0.4088,0.4988,32.14,24.53,11.15,0.4117,7.924,42.4431152,-70.7375411,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N04,25-AUG-2021 09:54:45,E,E,WN217055,47.37,46.55,47.55,35.47,6.702,73.1,-0.5499,0.296,32.22,24.77,10.1,0.8167,7.863,42.4431686,-70.7373199,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F22,25-AUG-2021 10:29:33,A,A,WN217068,1.64,0.71,1.71,43.24,8.188,110.1,1.288,1.593,30.42,21.0,21.07,0.9477,8.201,42.4790687,-70.6186599,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F22,25-AUG-2021 10:29:33,C,B,WN217067,16.48,15.58,16.58,41.77,8.412,107.3,1.602,3.263,31.57,22.67,17.9,0.6167,8.155,42.4791221,-70.6185226,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F22,25-AUG-2021 10:29:33,B,C,WN217066,35.94,34.79,35.79,36.47,8.041,89.89,0.1036,1.223,32.23,24.58,11.23,0.4144,7.978,42.4791717,-70.61837,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F22,25-AUG-2021 10:29:33,D,D,WN217065,55.35,54.3,55.3,35.1,7.134,76.83,-0.562,0.2785,32.4,25.0,9.485,0.6006,7.884,42.4792709,-70.6181259,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F22,25-AUG-2021 10:29:33,E,E,WN217064,77.17,76.06,77.06,33.94,6.704,69.96,-0.5027,0.364,32.48,25.28,8.062,2.745,7.832,42.4793739,-70.6179275,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N21,25-AUG-2021 11:13:10,A,A,WN217079,1.61,0.58,1.58,43.09,8.135,109.3,1.236,1.324,30.33,20.93,21.04,0.8772,8.209,42.3869094,-70.7864608,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N21,25-AUG-2021 11:13:10,C,B,WN217078,8.91,8.02,9.02,42.15,8.3,108.1,1.647,3.323,30.94,21.88,19.16,0.7733,8.183,42.3870124,-70.7864151,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N21,25-AUG-2021 11:13:10,B,C,WN217077,16.76,15.76,16.76,38.3,7.603,89.59,1.098,2.587,31.73,23.69,13.87,0.5829,8.001,42.3870849,-70.7863845,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N21,25-AUG-2021 11:13:10,D,D,WN217076,24.38,23.39,24.39,36.53,6.937,78.3,-0.1407,0.8799,31.79,24.13,11.81,0.604,7.9,42.3871955,-70.7863693,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N21,25-AUG-2021 11:13:10,E,E,WN217075,32.65,31.49,32.49,36.49,6.741,75.63,-0.3652,0.5611,32.06,24.41,11.45,0.6544,7.91,42.3873863,-70.7863388,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N18,25-AUG-2021 11:34:17,A,A,WN21708D,1.82,0.65,1.65,42.97,8.277,110.8,1.287,1.585,30.38,21.02,20.84,0.8555,8.218,42.3655586,-70.7781829,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N18,25-AUG-2021 11:34:17,B,B,WN21708C,5.89,4.85,5.85,42.62,8.312,109.4,1.008,2.465,30.85,21.66,19.79,0.7365,8.193,42.3655815,-70.7781829,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N18,25-AUG-2021 11:34:17,C,C,WN21708B,11.59,10.7,11.7,41.7,8.309,105.9,1.962,3.74,31.53,22.64,17.89,0.6613,8.14,42.3655815,-70.77816,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N18,25-AUG-2021 11:34:17,D,D,WN21708A,17.89,16.86,17.86,37.74,7.078,82.65,0.5537,1.846,31.52,23.6,13.5,0.6786,7.907,42.3655853,-70.77816,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N18,25-AUG-2021 11:34:17,E,E,WN217089,25.17,24.12,25.12,36.86,6.291,71.67,-0.1383,0.8833,31.72,23.99,12.26,0.7613,7.845,42.3655967,-70.77816,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N07,25-AUG-2021 12:07:43,A,A,WN21709B,1.85,1.01,2.01,42.91,8.22,108.7,1.077,1.215,30.92,21.65,20.02,0.554,8.195,42.3559646,-70.7052154,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N07,25-AUG-2021 12:07:43,C,B,WN21709A,11.71,10.7,11.7,39.52,8.52,103.1,2.206,4.063,31.78,23.45,15.18,0.6769,8.09,42.3560104,-70.7052383,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N07,25-AUG-2021 12:07:43,B,C,WN217099,23.37,22.41,23.41,36.85,7.763,87.77,0.2073,1.368,32.12,24.39,11.79,0.4469,7.952,42.3560371,-70.705307,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N07,25-AUG-2021 12:07:43,D,D,WN217098,34.97,33.75,34.75,35.73,6.847,75.23,-0.5007,0.3669,32.18,24.68,10.46,0.5889,7.862,42.3560752,-70.7053298,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N07,25-AUG-2021 12:07:43,E,E,WN217097,48.22,47.41,48.41,35.33,6.714,72.96,-0.5407,0.3092,32.23,24.8,9.936,1.051,7.845,42.3560867,-70.7053604,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F15,25-AUG-2021 12:31:23,A,A,WN2170A9,1.87,0.89,1.89,44.08,7.841,105.5,0.4308,0.506,31.27,21.7,20.83,0.418,8.215,42.3152885,-70.7275009,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F15,25-AUG-2021 12:31:23,B,B,WN2170A8,11.62,10.7,11.7,41.22,8.31,104.8,0.8263,2.219,31.59,22.83,17.28,0.6335,8.155,42.3153038,-70.7275009,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F15,25-AUG-2021 12:31:23,C,C,WN2170A7,20.61,19.48,20.48,38.15,7.904,92.64,3.379,5.586,31.83,23.83,13.58,0.8206,8.015,42.3153305,-70.7274322,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F15,25-AUG-2021 12:31:23,D,D,WN2170A6,28.21,27.35,28.35,36.82,6.878,78.05,0.0527,1.152,31.88,24.16,12.03,0.5849,7.893,42.3153877,-70.7274017,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F15,25-AUG-2021 12:31:23,E,E,WN2170A5,36.08,35.09,36.09,36.05,6.143,68.41,-0.3917,0.5232,31.89,24.33,11.15,0.8344,7.822,42.3154716,-70.727333,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F10,25-AUG-2021 13:10:22,A,A,WN2170B7,1.91,0.77,1.77,44.83,7.971,109.1,0.6452,0.8217,31.16,21.36,21.79,0.6298,8.234,42.241436,-70.6357421,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F10,25-AUG-2021 13:10:22,B,B,WN2170B6,7.26,6.32,7.32,43.06,8.274,109.0,0.3708,1.594,31.28,22.01,19.69,0.6329,8.208,42.2414627,-70.6358261,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F10,25-AUG-2021 13:10:22,C,C,WN2170B5,15.19,14.18,15.18,37.99,8.066,94.04,2.215,4.074,31.91,23.94,13.31,0.6944,8.024,42.241497,-70.6358795,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F10,25-AUG-2021 13:10:22,D,D,WN2170B4,22.91,21.92,22.92,36.73,6.995,79.06,2.946,5.027,31.98,24.28,11.82,0.6108,7.906,42.2415237,-70.635971,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F10,25-AUG-2021 13:10:22,E,E,WN2170B3,32.17,30.88,31.88,36.07,6.111,68.02,-0.4122,0.494,31.94,24.37,11.12,0.7245,7.825,42.2415771,-70.6360244,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F06,25-AUG-2021 13:39:09,A,A,WN2170C5,1.93,0.95,1.95,43.03,8.45,111.6,0.8655,1.694,31.15,21.87,19.85,0.8222,8.243,42.1704673,-70.5745544,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F06,25-AUG-2021 13:39:09,C,B,WN2170C4,8.63,7.6,8.6,38.69,7.015,83.68,3.432,5.654,31.56,23.43,14.52,0.9313,7.992,42.1704864,-70.5746994,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F06,25-AUG-2021 13:39:09,B,C,WN2170C3,16.69,15.76,16.76,37.08,5.912,67.68,-0.1082,0.9258,31.76,23.98,12.48,0.644,7.851,42.1705207,-70.5749893,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F06,25-AUG-2021 13:39:09,D,D,WN2170C2,24.55,23.75,24.75,36.41,6.788,76.01,-0.4096,0.4977,32.07,24.43,11.36,0.5925,7.91,42.170536,-70.5751953,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F06,25-AUG-2021 13:39:09,E,E,WN2170C1,33.17,32.29,33.29,36.42,6.896,77.19,-0.423,0.4785,32.09,24.45,11.33,0.5821,7.926,42.1705741,-70.5754394,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F13,25-AUG-2021 14:25:53,A,A,WN2170D5,1.95,0.83,1.83,46.24,7.934,111.6,0.8071,1.297,31.14,20.92,23.33,0.6387,8.208,42.2687911,-70.734703,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F13,25-AUG-2021 14:25:53,B,B,WN2170D4,6.64,5.77,6.77,42.99,8.096,106.5,0.4001,1.635,31.3,22.05,19.59,0.6335,8.212,42.2687797,-70.7346343,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F13,25-AUG-2021 14:25:53,D,C,WN2170D3,11.37,10.34,11.34,42.6,7.985,104.1,1.019,2.48,31.34,22.2,19.11,0.6368,8.183,42.2687301,-70.7345809,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F13,25-AUG-2021 14:25:53,C,D,WN2170D2,17.52,16.44,17.44,39.44,7.06,85.72,2.581,4.553,31.52,23.2,15.4,0.879,8.021,42.2687187,-70.7345809,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F13,25-AUG-2021 14:25:53,E,E,WN2170D1,24.3,23.2,24.2,37.02,5.597,63.96,-0.297,0.6584,31.76,24.0,12.4,1.014,7.88,42.2686729,-70.7346572,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F23,08-SEP-2021 06:16:54,A,A,WN218027,1.79,0.77,1.77,39.52,6.697,86.33,1.766,2.933,28.67,20.1,19.35,1.661,8.2,42.340229,-70.9416961,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F23,08-SEP-2021 06:16:54,B,B,WN218026,6.66,5.64,6.64,40.66,6.475,83.19,1.084,2.275,30.01,21.28,18.75,1.668,8.201,42.3403511,-70.9416122,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F23,08-SEP-2021 06:16:54,C,C,WN218025,11.51,10.52,11.52,40.75,6.488,82.99,1.132,2.323,30.33,21.6,18.42,1.613,8.222,42.3403968,-70.941513,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F23,08-SEP-2021 06:16:54,D,D,WN218024,16.29,15.34,16.34,40.74,6.477,82.79,1.105,2.297,30.35,21.62,18.38,1.634,8.23,42.3404121,-70.9413909,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F23,08-SEP-2021 06:16:54,E,E,WN218023,21.27,20.28,21.28,40.71,6.431,82.07,1.089,2.281,30.4,21.69,18.28,1.678,8.224,42.3404006,-70.9412994,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N01,08-SEP-2021 06:46:17,A,A,WN218038,1.88,0.83,1.83,41.2,7.094,91.34,2.434,3.546,30.49,21.65,18.72,0.999,8.258,42.421009,-70.8638534,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N01,08-SEP-2021 06:46:17,B,B,WN218037,7.5,6.5,7.5,40.53,6.474,80.77,0.6219,1.806,31.36,22.77,16.81,0.624,8.199,42.4209747,-70.8639068,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N01,08-SEP-2021 06:46:17,C,C,WN218036,15.07,14.06,15.06,37.71,5.694,66.19,-0.1861,0.9235,31.72,23.81,13.23,0.9905,8.04,42.4210281,-70.8640975,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N01,08-SEP-2021 06:46:17,D,D,WN218035,22.14,21.25,22.25,36.69,5.942,66.98,-0.485,0.5697,32.08,24.38,11.66,0.6713,8.058,42.4210853,-70.8641738,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N01,08-SEP-2021 06:46:17,E,E,WN218034,28.39,27.41,28.41,36.09,5.813,64.43,-0.5949,0.4349,32.19,24.62,10.85,1.066,8.087,42.4210815,-70.8642654,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N04,08-SEP-2021 07:17:38,A,A,WN218048,2.12,1.25,2.25,42.18,7.812,101.8,0.5406,1.58,30.94,21.88,19.18,0.4926,8.356,42.4443588,-70.7351913,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N04,08-SEP-2021 07:17:38,B,B,WN218047,10.49,9.67,10.67,41.92,8.033,102.8,1.396,2.581,31.58,22.64,18.06,0.5698,8.389,42.4441719,-70.7353134,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N04,08-SEP-2021 07:17:38,C,C,WN218046,20.15,19.06,20.06,39.78,7.556,91.89,0.9943,2.186,31.83,23.45,15.39,0.5122,8.271,42.4441337,-70.7353668,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N04,08-SEP-2021 07:17:38,D,D,WN218045,33.98,33.08,34.08,36.33,6.968,77.7,-0.6052,0.4219,32.18,24.56,11.13,0.4196,8.093,42.4440727,-70.7354812,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N04,08-SEP-2021 07:17:38,E,E,WN218044,46.81,45.88,46.88,35.46,6.321,68.8,-0.6846,0.3224,32.32,24.86,9.982,1.039,8.037,42.4440116,-70.7354812,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F22,08-SEP-2021 07:49:08,A,A,WN218056,1.91,0.83,1.83,42.38,7.693,100.6,0.5292,1.365,30.97,21.86,19.36,0.685,8.329,42.48106,-70.6172714,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F22,08-SEP-2021 07:49:08,C,B,WN218055,19.38,18.51,19.51,41.64,8.031,102.0,1.207,2.397,31.67,22.81,17.64,0.5166,8.335,42.4811401,-70.6173171,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F22,08-SEP-2021 07:49:08,B,C,WN218054,38.97,37.71,38.71,36.44,7.558,84.39,-0.5554,0.4836,32.26,24.61,11.16,0.3395,8.106,42.4811363,-70.6173171,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F22,08-SEP-2021 07:49:08,D,D,WN218053,58.07,56.92,57.92,35.09,6.845,73.66,-0.6443,0.3732,32.42,25.03,9.443,0.6143,8.029,42.4812736,-70.6173477,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F22,08-SEP-2021 07:49:08,E,E,WN218052,77.52,76.55,77.55,34.06,6.324,66.25,-0.6511,0.3646,32.43,25.22,8.25,1.619,7.971,42.4814567,-70.6174468,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N21,08-SEP-2021 08:38:56,A,A,WN218067,2.0,1.13,2.13,41.99,7.718,100.4,1.19,1.871,30.78,21.75,19.19,0.5919,8.305,42.3887367,-70.7847976,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N21,08-SEP-2021 08:38:56,B,B,WN218066,9.49,8.39,9.39,42.15,8.051,103.9,1.051,2.243,31.42,22.4,18.52,0.6037,8.353,42.3887329,-70.7848281,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N21,08-SEP-2021 08:38:56,C,C,WN218065,16.47,15.28,16.28,41.4,7.976,100.5,1.231,2.421,31.81,23.02,17.19,0.5111,8.287,42.3886528,-70.7848434,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N21,08-SEP-2021 08:38:56,D,D,WN218064,24.55,23.75,24.75,36.28,6.475,72.93,-0.5367,0.5066,31.59,23.98,11.77,0.7799,7.969,42.3885345,-70.7848968,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N21,08-SEP-2021 08:38:56,E,E,WN218063,33.05,31.92,32.92,36.45,6.298,70.55,-0.6142,0.4108,32.09,24.45,11.37,0.7802,8.018,42.3884963,-70.7848968,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N18,08-SEP-2021 09:02:45,A,A,WN218074,2.14,1.07,2.07,42.43,7.824,102.1,0.4939,1.152,31.14,22.03,19.19,0.5821,8.356,42.3674354,-70.7775497,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N18,08-SEP-2021 09:02:45,B,B,WN218073,7.31,6.5,7.5,42.32,7.967,103.2,0.2594,1.422,31.39,22.33,18.74,0.5362,8.359,42.3673019,-70.7775421,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N18,08-SEP-2021 09:02:45,C,C,WN218072,12.13,11.01,12.01,42.17,8.059,104.0,1.176,2.367,31.41,22.39,18.55,0.5896,8.357,42.3670578,-70.7775726,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N18,08-SEP-2021 09:02:45,D,D,WN218071,18.05,16.86,17.86,41.74,8.138,103.4,1.093,2.285,31.77,22.9,17.6,0.5107,8.343,42.3667182,-70.7775955,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N18,08-SEP-2021 09:02:45,E,E,WN218070,23.91,22.96,23.96,38.7,7.077,83.81,-0.0411,1.089,31.96,23.83,14.04,0.5357,8.185,42.3664741,-70.7775802,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N07,08-SEP-2021 09:28:00,A,A,WN218082,1.97,1.13,2.13,42.39,7.931,103.0,0.2999,0.8977,31.34,22.26,18.89,0.5708,8.356,42.3574218,-70.7062835,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N07,08-SEP-2021 09:28:00,C,B,WN218081,13.75,12.72,13.72,42.02,7.996,102.5,2.205,3.339,31.58,22.62,18.16,0.6058,8.342,42.357254,-70.7061843,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N07,08-SEP-2021 09:28:00,B,C,WN218080,25.42,24.48,25.48,38.01,7.761,90.2,0.5193,1.699,32.11,24.14,13.1,0.4243,8.146,42.3572311,-70.7061614,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N07,08-SEP-2021 09:28:00,D,D,WN21807F,35.04,33.75,34.75,35.7,6.858,75.11,-0.6569,0.3574,32.32,24.82,10.26,0.46,8.026,42.3571166,-70.7061386,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N07,08-SEP-2021 09:28:00,E,E,WN21807E,48.85,47.89,48.89,35.48,6.309,68.69,-0.6778,0.331,32.33,24.87,9.989,0.9681,7.991,42.3571586,-70.7060623,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F15,08-SEP-2021 09:55:03,A,A,WN218090,2.08,1.13,2.13,42.4,7.918,102.8,0.218,0.7969,31.36,22.27,18.88,0.5273,8.351,42.3173141,-70.727745,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F15,08-SEP-2021 09:55:03,B,B,WN21808F,10.11,8.87,9.87,41.63,8.372,106.1,0.5751,1.758,31.76,22.91,17.52,0.4945,8.348,42.3172378,-70.7277679,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F15,08-SEP-2021 09:55:03,C,C,WN21808E,19.15,17.9,18.9,40.6,8.428,104.0,1.279,2.468,32.0,23.42,16.09,0.4687,8.282,42.3171386,-70.7277984,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F15,08-SEP-2021 09:55:03,D,D,WN21808D,27.32,26.25,27.25,36.99,7.023,79.69,-0.331,0.7542,32.1,24.35,11.96,0.4244,8.045,42.3169364,-70.7277984,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F15,08-SEP-2021 09:55:03,E,E,WN21808C,36.61,35.64,36.64,35.81,6.269,68.87,-0.6413,0.3769,32.29,24.77,10.41,1.381,7.975,42.3166503,-70.7278289,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F10,08-SEP-2021 10:30:01,A,A,WN21809E,2.15,1.01,2.01,42.4,7.804,102.1,1.033,1.506,30.95,21.83,19.41,0.6192,8.317,42.2433547,-70.6363601,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F10,08-SEP-2021 10:30:01,B,B,WN21809D,8.79,7.9,8.9,41.71,8.25,104.7,0.5081,1.687,31.81,22.94,17.54,0.5182,8.33,42.2433509,-70.6364669,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F10,08-SEP-2021 10:30:01,C,C,WN21809C,15.05,13.87,14.87,40.15,7.89,96.62,1.024,2.216,31.91,23.44,15.71,0.4805,8.255,42.2432403,-70.6365127,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F10,08-SEP-2021 10:30:01,D,D,WN21809B,22.02,20.95,21.95,37.47,7.276,83.52,-0.1814,0.929,32.1,24.24,12.51,0.472,8.123,42.2430839,-70.6365585,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F10,08-SEP-2021 10:30:01,E,E,WN21809A,30.66,29.73,30.73,36.79,7.098,80.01,-0.471,0.5867,32.2,24.48,11.63,0.6495,8.106,42.2429275,-70.636589,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F06,08-SEP-2021 11:00:41,A,A,WN2180AC,2.06,1.01,2.01,42.45,7.783,102.0,1.427,1.77,30.94,21.8,19.49,0.6146,8.312,42.1715507,-70.574707,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F06,08-SEP-2021 11:00:41,B,B,WN2180AB,8.55,7.59,8.59,40.31,7.499,92.54,0.1571,1.307,31.67,23.15,16.17,0.4328,8.228,42.1713256,-70.5748672,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F06,08-SEP-2021 11:00:41,C,C,WN2180AA,15.45,14.48,15.48,38.19,7.415,86.73,0.3912,1.563,31.99,23.98,13.44,0.4309,8.149,42.1712036,-70.5749588,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F06,08-SEP-2021 11:00:41,D,D,WN2180A9,24.26,23.14,24.14,37.0,7.859,89.02,0.0422,1.183,32.21,24.46,11.85,0.4019,8.125,42.1710853,-70.5750427,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F06,08-SEP-2021 11:00:41,E,E,WN2180A8,33.47,32.35,33.35,36.13,7.22,79.96,-0.5673,0.469,32.28,24.7,10.79,0.5676,8.081,42.1709518,-70.5751571,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F13,08-SEP-2021 11:45:44,A,A,WN2180BA,2.02,1.01,2.01,42.52,7.813,103.0,3.215,3.154,30.67,21.48,19.94,0.7663,8.319,42.2696952,-70.734291,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F13,08-SEP-2021 11:45:44,C,B,WN2180B9,8.06,7.05,8.05,41.69,7.791,99.54,1.699,2.871,31.41,22.52,18.03,0.5349,8.311,42.2697067,-70.7344589,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F13,08-SEP-2021 11:45:44,B,C,WN2180B8,12.96,12.11,13.11,40.19,7.006,86.3,0.4144,1.588,31.63,23.14,16.09,0.4387,8.198,42.2697219,-70.7346267,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F13,08-SEP-2021 11:45:44,D,D,WN2180B7,19.18,18.14,19.14,39.22,6.683,80.31,-0.0093,1.125,31.81,23.56,14.8,0.5451,8.149,42.2697677,-70.734848,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F13,08-SEP-2021 11:45:44,E,E,WN2180B6,24.74,23.81,24.81,38.05,6.278,73.2,-0.3082,0.7812,31.99,24.0,13.29,1.166,8.09,42.2695617,-70.7349472,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,F23,02-NOV-2021 06:36:05,A,A,WN21901D,1.5,0.54,1.54,36.23,7.696,88.17,0.7944,0.9618,30.65,23.05,12.85,2.504,8.196,42.3388023,-70.9429626,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,F23,02-NOV-2021 06:36:05,B,B,WN219020,9.18,8.16,9.16,36.59,7.663,88.19,0.7609,0.9315,30.87,23.19,12.99,2.739,8.198,42.3386802,-70.9434432,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,F23,02-NOV-2021 06:36:05,C,C,WN21901F,13.98,12.98,13.98,36.64,7.668,88.28,0.7764,0.9456,30.91,23.22,13.0,3.088,8.198,42.3386993,-70.9433212,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,F23,02-NOV-2021 06:36:05,D,D,WN21901A,19.45,18.47,19.47,37.08,7.636,88.3,0.803,0.9697,31.21,23.44,13.12,3.491,8.216,42.3389282,-70.9426116,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,F23,02-NOV-2021 06:36:05,E,E,WN219019,24.99,24.01,25.01,37.31,7.636,88.48,0.8555,1.017,31.39,23.57,13.17,3.923,8.22,42.3389739,-70.9424667,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,N01,02-NOV-2021 07:13:42,A,A,WN219032,1.55,0.54,1.54,38.02,7.83,91.39,1.445,1.541,31.9,23.92,13.36,1.557,8.262,42.4197311,-70.8638534,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,N01,02-NOV-2021 07:13:42,B,B,WN219031,9.26,8.28,9.28,38.03,7.824,91.34,1.381,1.485,31.9,23.92,13.37,1.533,8.269,42.4197463,-70.8638992,,MWRA_MassBay_upcast_2017-202205
