EVENT_ID,STAT_ID,PROF_DATE_TIME_LOCAL,LATITUDE,LONGITUDE,DEPTH (m),SAMPLE_DEPTH_CODE,CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),VAL_QUAL,Data Source,Air Irradiance,Water Irradiance,Station_D,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate
WN17209B,F15,2017-03-25 10:28:00-0400,42.31472015,-70.72850037,20.27397346,20,30.67345619,10.45713425,0.798218548,99.37844086,8.284605026,32.68992996,25.94225121,4.068679333,0.630038738,,MassBay_2017_to_2022,258.3164368,11.61184216,,,,,,,,,,,,,,,,,,,,
WN17209D,F15,2017-03-25 10:29:00-0400,42.31452179,-70.72862244,1.408967018,A,30.67305946,10.47010612,0.725920856,99.5244751,8.290430069,32.69003296,25.94129372,4.077932835,0.625503778,,MassBay_2017_to_2022,255.625,149.5072174,,,,,,,,,,,,,,,,,,,,
WN1720A7,N07,2017-03-25 10:52:00-0400,42.35633087,-70.70694733,48.13948822,E,30.73456192,10.35599804,0.672302842,98.52085876,8.28442955,32.71041107,25.95501328,4.105846405,0.652688444,,MassBay_2017_to_2022,420.8866577,0.604888201,,,,,,,,,,,,,,,,,,,,
WN1720A8,N07,2017-03-25 10:53:00-0400,42.35622025,-70.70704651,36.84638596,D,30.7328434,10.38995266,0.72804147,98.85562134,8.285135269,32.7090683,25.95335388,4.111028671,0.633319736,,MassBay_2017_to_2022,420.3053284,2.074032068,,,,,,,,,,,,,,,,,,,,
WN1720A9,N07,2017-03-25 10:54:00-0400,42.35612488,-70.70715332,25.25535965,C,30.72492027,10.42000771,0.734421313,99.13558197,8.289021492,32.70786667,25.95253563,4.108903408,0.632243037,,MassBay_2017_to_2022,422.582428,9.288581848,,,,,,,,,,,,,,,,,,,,
WN1720AB,N07,2017-03-25 10:55:00-0400,42.35589981,-70.7073822,1.406066179,A,30.69451332,10.43777084,0.685274482,99.25965118,8.293679237,32.70087814,25.94847107,4.092410088,0.65021944,,MassBay_2017_to_2022,443.8871155,272.3339233,,,,,,,,,,,,,,,,,,,,
WN1720AA,N07,2017-03-25 10:55:00-0400,42.35601807,-70.70726776,13.54053307,B,30.706604,10.43125057,0.807284534,99.20922852,8.28956604,32.70526505,25.95168114,4.09597683,0.646085858,,MassBay_2017_to_2022,431.2789612,42.28826141,,,,,,,,,,,,,,,,,,,,
WN1720B5,N18,2017-03-25 11:18:00-0400,42.36462021,-70.77734375,26.03870201,E,30.46993065,10.41868401,0.837168515,98.58435059,8.266625404,32.59688187,25.88314247,3.917921543,0.668484271,,MassBay_2017_to_2022,505.284729,6.669386387,,,,,,,,,,,,,,,,,,,,
WN1720B6,N18,2017-03-25 11:19:00-0400,42.36450577,-70.77747345,19.42103195,20,30.41751099,10.45165825,0.914396882,98.81492615,8.270860672,32.56220245,25.85784912,3.893930435,0.702005744,,MassBay_2017_to_2022,516.5247803,16.89450645,,,,,,,,,,,,,,,,,,,,
WN1720B8,N18,2017-03-25 11:20:00-0400,42.36425781,-70.77779388,7.474618912,B,30.37016869,10.52377224,1.249836445,99.52076721,8.275323868,32.48099518,25.7901268,3.925497055,0.737949133,,MassBay_2017_to_2022,493.9960327,91.82301331,,,,,,,,,,,,,,,,,,,,
WN1720B7,N18,2017-03-25 11:20:00-0400,42.36432648,-70.77764893,13.07927036,C,30.37000084,10.518466,1.167571425,99.4208374,8.275201797,32.50416565,25.81115341,3.899052382,0.740507305,,MassBay_2017_to_2022,509.3301697,41.01500702,,,,,,,,,,,,,,,,,,,,
WN1720B9,N18,2017-03-25 11:21:00-0400,42.36415482,-70.77791595,1.104385972,A,30.36938477,10.50715828,0.739351869,99.46714783,8.274538994,32.42726898,25.74185562,3.982055664,0.747454584,,MassBay_2017_to_2022,475.8124084,424.8816833,,,,,,,,,,,,,,,,,,,,
WN1720C3,N21,2017-03-25 11:49:00-0400,42.38715363,-70.78599548,34.20023727,E,30.48017883,10.439991,0.848584831,98.82426453,8.270906448,32.58630753,25.8729744,3.936452389,0.661859691,,MassBay_2017_to_2022,806.6124268,2.932682276,,,,,,,,,,,,,,,,,,,,
WN1720C4,N21,2017-03-25 11:50:00-0400,42.38709259,-70.786026,27.09477234,D,30.43975449,10.44536114,0.978194118,98.82688141,8.27144146,32.55290985,25.84742165,3.925683975,0.682458401,,MassBay_2017_to_2022,807.5814209,8.340970993,,,,,,,,,,,,,,,,,,,,
WN1720C6,N21,2017-03-25 11:51:00-0400,42.38690186,-70.78624725,10.44517326,B,30.35172653,10.47530174,1.113175869,99.13238525,8.270254135,32.4105835,25.72953224,3.972977877,0.724541068,,MassBay_2017_to_2022,704.8214722,84.86627197,,,,,,,,,,,,,,,,,,,,
WN1720C5,N21,2017-03-25 11:51:00-0400,42.38698196,-70.78614044,18.84661102,C,30.38798904,10.4980154,1.059116006,99.2563324,8.27564621,32.51320267,25.81747055,3.90835762,0.709153295,,MassBay_2017_to_2022,773.8610229,27.20660782,,,,,,,,,,,,,,,,,,,,
WN1720C7,N21,2017-03-25 11:52:00-0400,42.38678741,-70.78636169,1.440875411,A,30.33927536,10.45580482,0.760611773,98.99163818,8.267700195,32.37275314,25.69666672,4.001045227,0.745809257,,MassBay_2017_to_2022,604.5321045,424.1943359,,,,,,,,,,,,,,,,,,,,
WN1720DB,F22,2017-03-25 12:38:00-0400,42.47941208,-70.6186676,59.77302551,D,30.57506371,10.41172218,0.987260044,98.69753265,8.275076866,32.64260864,25.91373062,3.97914362,0.685089588,,MassBay_2017_to_2022,689.9476318,0.232889622,,,,,,,,,,,,,,,,,,,,
WN1720DA,F22,2017-03-25 12:38:00-0400,42.47944641,-70.61853027,78.25108337,E,30.74115372,10.27459526,0.871753395,97.75275421,8.271796227,32.69615555,25.94324112,4.112311363,0.741555154,,MassBay_2017_to_2022,705.3786621,0.198154628,,,,,,,,,,,,,,,,,,,,
WN1720DC,F22,2017-03-25 12:40:00-0400,42.47937393,-70.61888123,40.43559647,C,30.531744,10.49088287,1.059787631,99.38298035,8.280263901,32.62244034,25.89963722,3.958099365,0.700617552,,MassBay_2017_to_2022,683.9884033,0.84240979,,,,,,,,,,,,,,,,,,,,
WN1720DD,F22,2017-03-25 12:41:00-0400,42.47935104,-70.61910248,20.29137993,20,30.51192284,10.51371956,1.193090558,99.62537384,8.283085823,32.59034348,25.87210464,3.977315187,0.728073359,,MassBay_2017_to_2022,632.4871826,15.72388458,,,,,,,,,,,,,,,,,,,,
WN1720DE,F22,2017-03-25 12:42:00-0400,42.4793129,-70.6192627,1.391562343,A,30.37017441,10.53689861,0.6806795,99.65840912,8.285238266,32.4778862,25.78700447,3.931816578,0.797204435,,MassBay_2017_to_2022,583.6239014,395.9570923,,,,,,,,,,,,,,,,,,,,
WN1720E8,N04,2017-03-25 13:12:00-0400,42.44331741,-70.73583984,47.26607132,E,30.70723915,10.34687328,0.715617776,98.38816833,8.276013374,32.69283676,25.94245911,4.09165287,0.629865229,,MassBay_2017_to_2022,706.7108765,0.533090234,,,,,,,,,,,,,,,,,,,,
WN1720E9,N04,2017-03-25 13:13:00-0400,42.44322586,-70.73603821,34.57162857,D,30.69840622,10.35842133,0.773035407,98.49117279,8.279661179,32.69141769,25.94148636,4.089236259,0.627432048,,MassBay_2017_to_2022,712.137146,2.076081991,,,,,,,,,,,,,,,,,,,,
WN1720EA,N04,2017-03-25 13:14:00-0400,42.44305801,-70.73619843,24.32115364,C,30.61576271,10.4321804,0.854293048,99.01356506,8.283602715,32.66530609,25.92722702,4.023026466,0.648302197,,MassBay_2017_to_2022,744.1860352,9.112603188,,,,,,,,,,,,,,,,,,,,
WN1720EB,N04,2017-03-25 13:15:00-0400,42.44290543,-70.73632813,12.31050301,B,30.34124184,10.58514595,1.460031748,99.93055725,8.289522171,32.52439117,25.8324585,3.844916105,0.779276371,,MassBay_2017_to_2022,772.7225342,60.86442947,,,,,,,,,,,,,,,,,,,,
WN1720EC,N04,2017-03-25 13:16:00-0400,42.44280624,-70.73645782,1.490188837,A,30.31750488,10.64508724,0.837256849,100.5006638,8.292488098,32.49140549,25.80513954,3.855457067,0.827331424,,MassBay_2017_to_2022,796.2125244,533.0244141,,,,,,,,,,,,,,,,,,,,
WN1720F6,N01,2017-03-25 13:44:00-0400,42.41894913,-70.8644104,29.57250595,E,30.1554451,10.55702972,1.122241735,99.06424713,8.281210899,32.54248428,25.87049484,3.596423626,0.871093869,,MassBay_2017_to_2022,434.3312988,1.907015562,,,,,,,,,,,,,,,,,,,,
WN1720F7,N01,2017-03-25 13:44:00-0400,42.41893768,-70.86447144,23.07652473,D,30.25325394,10.56268215,1.205514193,99.40729523,8.281398773,32.54574966,25.86209679,3.713123322,0.79706049,,MassBay_2017_to_2022,421.3227539,5.539621353,,,,,,,,,,,,,,,,,,,,
WN1720F8,N01,2017-03-25 13:45:00-0400,42.41893768,-70.86451721,15.29566479,C,30.27336502,10.60011101,1.344860792,99.83338928,8.285140991,32.54329681,25.85720825,3.743599415,0.782219708,,MassBay_2017_to_2022,417.1077271,20.04226685,,,,,,,,,,,,,,,,,,,,
WN1720F9,N01,2017-03-25 13:45:00-0400,42.41893768,-70.86458588,7.721196651,B,30.28067398,10.63273335,1.366350412,100.1903152,8.286491394,32.53331375,25.84706116,3.766263485,0.786092877,,MassBay_2017_to_2022,444.6993103,80.4122467,,,,,,,,,,,,,,,,,,,,
WN1720FA,N01,2017-03-25 13:46:00-0400,42.41893768,-70.86462402,1.142096043,A,30.28868103,10.65382004,1.071592689,100.4336472,8.290768623,32.52656937,25.83977318,3.786003828,0.786968827,,MassBay_2017_to_2022,479.280365,354.5154724,,,,,,,,,,,,,,,,,,,,
WN172104,F23,2017-03-25 14:14:00-0400,42.34010315,-70.94174194,23.21288109,E,29.35948753,10.7338419,1.636985421,99.02209473,8.275391579,32.17108536,25.62627792,3.014690399,1.982767701,,MassBay_2017_to_2022,297.4873657,0.282838017,,,,,,,,,,,,,,,,,,,,
WN172105,F23,2017-03-25 14:15:00-0400,42.34015656,-70.94154358,16.80712509,D,29.35630226,10.74186134,1.693731546,99.10795593,8.277308464,32.16397858,25.6200161,3.021336079,1.935499907,,MassBay_2017_to_2022,303.567688,0.530478358,,,,,,,,,,,,,,,,,,,,
WN172106,F23,2017-03-25 14:15:00-0400,42.34020233,-70.94137573,12.06101799,C,29.3585701,10.74886608,1.757864356,99.19859314,8.27968502,32.15697479,25.61336327,3.033607483,1.904397726,,MassBay_2017_to_2022,307.5162964,2.905118227,,,,,,,,,,,,,,,,,,,,
WN172108,F23,2017-03-25 14:16:00-0400,42.34028244,-70.94098663,1.301638484,A,29.36691856,10.77826214,1.727945209,99.53553009,8.283130646,32.14281082,25.59946251,3.063601732,1.791915536,,MassBay_2017_to_2022,306.1647949,170.4737091,,,,,,,,,,,,,,,,,,,,
WN172107,F23,2017-03-25 14:16:00-0400,42.34025574,-70.94116974,6.636262417,B,29.38785172,10.77433395,1.825690985,99.52339935,8.279766083,32.1603241,25.61302567,3.068590641,1.755109429,,MassBay_2017_to_2022,304.8515625,22.87852859,,,,,,,,,,,,,,,,,,,,
WN173031,F13,2017-04-24 09:07:00-0400,42.2681694,-70.73433685,23.63620949,E,30.91461754,10.1957922,2.093975544,98.98197937,8.148477554,31.91002846,25.20985603,5.152511597,1.31758225,,MassBay_2017_to_2022,1776.946899,1.714436531,,,,,,,,,,,,,,,,,,,,
WN173032,F13,2017-04-24 09:08:00-0400,42.26800156,-70.73416901,17.23334694,D,31.88663292,11.23772621,1.9277668,113.0296631,8.165934563,31.50291824,24.69789124,6.749670506,1.195379019,,MassBay_2017_to_2022,1781.089233,8.813825607,,,,,,,,,,,,,,,,,,,,
WN173033,F13,2017-04-24 09:09:00-0400,42.26800156,-70.73416901,12.36828613,C,32.01412964,11.44647408,1.999958634,115.7131729,8.195415497,31.42743874,24.60783386,6.986357212,1.179001689,,MassBay_2017_to_2022,1790.706055,34.26196671,,,,,,,,,,,,,,,,,,,,
WN173034,F13,2017-04-24 09:10:00-0400,42.26800156,-70.73416901,6.392353535,B,32.10015106,11.47202587,1.830392122,116.3708115,8.227095604,31.37657166,24.5465641,7.147631168,1.203142047,,MassBay_2017_to_2022,1803.47229,213.4029999,,,,,,,,,,,,,,,,,,,,
WN173035,F13,2017-04-24 09:11:00-0400,42.2678299,-70.73416901,1.49285984,A,32.21963882,11.42219257,0.772576034,116.3348846,8.24570179,31.34140778,24.49442482,7.3310709,1.164919019,,MassBay_2017_to_2022,1809.329712,1151.581665,,,,,,,,,,,,,,,,,,,,
WN173041,F06,2017-04-24 10:05:00-0400,42.17016602,-70.57682037,30.32660866,E,30.52677536,10.69529915,0.950324714,101.929039,8.201219559,32.29346848,25.60512924,4.290118217,0.916440368,,MassBay_2017_to_2022,2089.68457,4.424754143,,,,,,,,,,,,,,,,,,,,
WN173042,F06,2017-04-24 10:06:00-0400,42.17016602,-70.57682037,23.27936745,D,30.95998001,11.05893135,1.186710715,107.0716553,8.193397522,32.12553024,25.39919281,4.982334137,0.82459563,,MassBay_2017_to_2022,2138.714355,12.03840828,,,,,,,,,,,,,,,,,,,,
WN173043,F06,2017-04-24 10:07:00-0400,42.17016602,-70.57682037,17.50024796,C,31.59837914,11.27347088,2.11042881,111.7232208,8.208675385,31.85678673,25.06683731,6.026099205,0.900968909,,MassBay_2017_to_2022,2162.479004,27.25269127,,,,,,,,,,,,,,,,,,,,
WN173044,F06,2017-04-24 10:10:00-0400,42.16999054,-70.57715607,8.185108185,B,31.76288414,11.48379135,3.498188019,114.8601074,8.235555649,31.62041092,24.82455826,6.479601383,0.998896897,,MassBay_2017_to_2022,1934.284424,121.340416,,,,,,,,,,,,,,,,,,,,
WN173045,F06,2017-04-24 10:14:00-0400,42.16984177,-70.57765198,1.614692688,A,31.87717819,11.52350616,1.002316952,115.666748,8.244758606,31.60652924,24.7940979,6.63385725,1.023358822,,MassBay_2017_to_2022,1942.385498,1240.617432,,,,,,,,,,,,,,,,,,,,
WN173051,F10,2017-04-24 10:51:00-0400,42.24165726,-70.63748932,33.95916748,E,30.55555344,10.66732788,1.145074606,102.0132141,8.220052719,32.15013885,25.47310829,4.469214439,0.977155566,,MassBay_2017_to_2022,1686.37146,1.371901393,,,,,,,,,,,,,,,,,,,,
WN173052,F10,2017-04-24 10:52:00-0400,42.24165726,-70.63748932,26.23863792,D,30.58678627,10.63478851,1.141045213,101.8489761,8.201856613,32.12682724,25.44782066,4.534502983,0.971297264,,MassBay_2017_to_2022,1780.192749,5.29167223,,,,,,,,,,,,,,,,,,,,
WN173053,F10,2017-04-24 10:55:00-0400,42.24165726,-70.63768005,16.89681816,C,31.37859535,11.09203529,2.438145399,109.4467163,8.203570366,31.75798988,25.00743484,5.870105743,0.97567749,,MassBay_2017_to_2022,2137.890869,35.22229767,,,,,,,,,,,,,,,,,,,,
WN173054,F10,2017-04-24 10:57:00-0400,42.24165726,-70.63768005,8.631848335,B,32.03463745,11.92775726,4.266442299,120.2810287,8.268065453,31.58926392,24.75469017,6.836034298,1.136539102,,MassBay_2017_to_2022,2247.385254,209.2282715,,,,,,,,,,,,,,,,,,,,
WN173055,F10,2017-04-24 10:58:00-0400,42.24165726,-70.63768005,1.63789916,A,32.44797134,11.81286716,0.632345617,120.505188,8.295061111,31.58767128,24.68804169,7.330812931,0.920580089,,MassBay_2017_to_2022,2292.345947,1567.802612,,,,,,,,,,,,,,,,,,,,
WN17305F,F15,2017-04-24 11:35:00-0400,42.31517029,-70.72782135,38.03284454,E,30.46469498,10.5649929,3.73457408,100.4458466,8.234629631,32.31961823,25.63645363,4.185473442,1.339020491,,MassBay_2017_to_2022,2133.263916,0.724852324,,,,,,,,,,,,,,,,,,,,
WN173060,F15,2017-04-24 11:36:00-0400,42.31517029,-70.72782135,29.43588448,D,30.37519836,10.47558975,1.339152575,99.68128967,8.208091736,32.13671112,25.482687,4.269589901,1.125506401,,MassBay_2017_to_2022,2178.490723,2.451859474,,,,,,,,,,,,,,,,,,,,
WN173061,F15,2017-04-24 11:37:00-0400,42.31517029,-70.72801208,19.4498024,20,31.65586472,11.78598213,2.625172377,117.7693024,8.246650696,31.50555038,24.73526382,6.470571041,0.951271713,,MassBay_2017_to_2022,2257.050293,16.55117798,,,,,,,,,,,,,,,,,,,,
WN173062,F15,2017-04-24 11:38:00-0400,42.31517029,-70.72801208,8.663759232,B,31.98286819,12.22371197,5.26268816,123.4004974,8.289281845,31.45606613,24.63900185,6.919676781,1.122316122,,MassBay_2017_to_2022,2036.414429,228.1130829,,,,,,,,,,,,,,,,,,,,
WN173063,F15,2017-04-24 11:39:00-0400,42.31517029,-70.72815704,1.646601558,A,32.16242599,12.31514263,1.487247348,124.9612961,8.316716194,31.45384789,24.60840034,7.13919878,0.941178381,,MassBay_2017_to_2022,1880.524048,1444.69751,,,,,,,,,,,,,,,,,,,,
WN17306F,N07,2017-04-24 12:05:00-0400,42.35583496,-70.70626068,47.3354454,E,30.54992294,10.59409237,3.582803726,100.8123703,8.233110428,32.40060425,25.6994133,4.199912071,1.269669294,,MassBay_2017_to_2022,2177.473145,0.550901532,,,,,,,,,,,,,,,,,,,,
WN173070,N07,2017-04-24 12:06:00-0400,42.35583496,-70.70616913,35.22710419,D,30.51231003,10.69262123,1.49025178,101.6767883,8.220381737,32.38820267,25.69207191,4.174017429,0.942192256,,MassBay_2017_to_2022,2155.041748,1.805006385,,,,,,,,,,,,,,,,,,,,
WN173071,N07,2017-04-24 12:07:00-0400,42.35583496,-70.70616913,23.27066231,C,30.43379784,10.85871887,1.650416613,103.6053009,8.21385479,32.08888245,25.43229675,4.392039776,0.841336727,,MassBay_2017_to_2022,2201.52832,13.68464184,,,,,,,,,,,,,,,,,,,,
WN173072,N07,2017-04-24 12:08:00-0400,42.35583496,-70.70616913,11.14406872,10,32.08287811,12.21205044,3.861833096,123.6376343,8.28799057,31.44987488,24.61789322,7.044198513,1.054836512,,MassBay_2017_to_2022,2224.202637,196.2020569,,,,,,,,,,,,,,,,,,,,
WN173073,N07,2017-04-24 12:10:00-0400,42.35583496,-70.70616913,1.68141067,A,32.21787262,11.73927498,0.450019538,119.7761459,8.326921463,31.2468071,24.40626144,7.433616638,0.812318921,,MassBay_2017_to_2022,2263.373535,1079.939697,,,,,,,,,,,,,,,,,,,,
WN17307D,N18,2017-04-24 12:39:00-0400,42.36615753,-70.77783203,25.73091888,E,30.47436523,10.52004051,3.86686945,100.7426834,8.238447189,31.95435524,25.3064537,4.578128338,1.117394328,,MassBay_2017_to_2022,1784.504883,4.439223766,,,,,,,,,,,,,,,,,,,,
WN17307D,N18,2017-04-24 12:39:42-0400,42.3661575317383,-70.77783203125,25.7309188842773,E,30.474365234375,10.520040512085,3.86686944961548,100.742683410645,8.23844718933105,31.9543552398682,25.306453704834,4.57812833786011,1.11739432811737,,ToRies_Labprocessed2017sharedSeaGlass,1784.5048828125,4.4392237663269,N18-d,2177.536376953125,2050.5830078125,4.578128337860107,35.730918884277344,8.124069340767464,395.19954146722233,396.8397231484039,1931.6902974411216,97.59535016177016,21.29737038710096,49.83552296338377,0.8276093331362203,0.0,0.0,14.74268682179156,2.350603906783205,1.4749226765724086,400.1235427694632,N
WN17307E,N18,2017-04-24 12:40:00-0400,42.36615753,-70.77783203,20.78432846,20,30.49042892,10.58698273,3.680178404,101.5072327,8.21205616,31.91784096,25.27125549,4.637806892,1.113486528,,MassBay_2017_to_2022,1821.37439,15.66431236,,,,,,,,,,,,,,,,,,,,
WN17307F,N18,2017-04-24 12:41:00-0400,42.36615753,-70.77783203,14.52954674,C,31.08547592,11.1854248,2.875660419,109.6536255,8.222947121,31.65966415,24.9583168,5.625674248,0.994604886,,MassBay_2017_to_2022,1608.150757,50.42772293,,,,,,,,,,,,,,,,,,,,
WN17307F,N18,2017-04-24 12:41:45-0400,42.3661575317383,-70.77783203125,14.5295467376709,C,31.0854759216309,11.1854248046875,2.87566041946411,109.653625488281,8.2229471206665,31.6596641540527,24.9583168029785,5.6256742477417,0.994604885578156,,ToRies_Labprocessed2017sharedSeaGlass,1608.15075683594,50.4277229309082,N18-m,2153.885498046875,2031.8736572265625,5.625674247741699,24.5295467376709,8.101599978345865,420.8266475363513,422.5490816374327,1915.0332192188664,94.96233582055396,21.87812374912241,48.06712504628202,0.8685839435219916,0.0,0.0,14.859877309108622,2.2952332627752954,1.4407811257005758,426.3134322372953,N
WN173080,N18,2017-04-24 12:42:00-0400,42.36615753,-70.77783203,7.155286312,B,32.16213226,11.9258213,1.686680198,121.4160767,8.290500641,31.27582359,24.44277382,7.332257748,0.920272827,,MassBay_2017_to_2022,1600.2052,265.223999,,,,,,,,,,,,,,,,,,,,
WN173081,N18,2017-04-24 12:43:00-0400,42.36615753,-70.77783203,1.640799761,A,32.23907852,11.62956524,0.570050418,119.1511993,8.310978889,31.06243896,24.2299881,7.66456461,0.935382545,,MassBay_2017_to_2022,1582.130005,1078.161133,,,,,,,,,,,,,,,,,,,,
WN173081,N18,2017-04-24 12:43:48-0400,42.3661575317383,-70.77783203125,1.64079976081848,A,32.2390785217285,11.6295652389526,0.570050418376923,119.15119934082,8.31097888946533,31.0624389648438,24.2299880981445,7.66456460952759,0.935382544994354,,ToRies_Labprocessed2017sharedSeaGlass,1582.13000488281,1078.1611328125,N18-s,2121.82568359375,1923.0369873046875,7.664564609527588,11.640799522399902,8.28011837330186,267.289919644618,268.35492088552087,1769.1009509293772,140.9533010648761,12.982742418288227,69.23657504792686,1.586912619065365,0.0,0.0,11.729254722911469,3.425785060377561,2.1528020933017755,271.110398772598,N
WN17308B,N21,2017-04-24 13:16:00-0400,42.38750458,-70.78565979,33.25701904,E,30.37588501,10.42422962,2.686954975,99.01091003,8.196171761,32.23421478,25.57022858,4.168839455,1.090874434,,MassBay_2017_to_2022,1542.599609,0.896100163,,,,,,,,,,,,,,,,,,,,
WN17308C,N21,2017-04-24 13:17:00-0400,42.38750458,-70.78569794,26.45042801,D,30.33349228,10.36126614,2.448890209,99.00115967,8.17241478,31.8518219,25.23165512,4.514656067,1.140944362,,MassBay_2017_to_2022,1602.918335,2.358620644,,,,,,,,,,,,,,,,,,,,
WN17308D,N21,2017-04-24 13:18:00-0400,42.38750458,-70.78585052,16.56028938,C,30.33988571,10.45978737,2.414641142,100.255661,8.152353287,31.7024498,25.0956955,4.683021545,1.154904962,,MassBay_2017_to_2022,1618.591553,30.84287071,,,,,,,,,,,,,,,,,,,,
WN17308E,N21,2017-04-24 13:20:00-0400,42.38750458,-70.78585052,8.60283947,B,31.86990356,11.75483894,2.904201269,118.6571045,8.250707626,31.29601479,24.50774002,6.960437775,0.969059289,,MassBay_2017_to_2022,1590.200439,176.513916,,,,,,,,,,,,,,,,,,,,
WN17308F,N21,2017-04-24 13:21:00-0400,42.38750458,-70.78585052,1.684311628,A,32.07550049,11.75716972,0.888878047,120.312149,8.296656609,30.89250183,24.09725761,7.659451485,0.991204619,,MassBay_2017_to_2022,1499.915894,1025.578003,,,,,,,,,,,,,,,,,,,,
WN17309D,F22,2017-04-24 14:17:00-0400,42.48033905,-70.61816406,76.60519409,E,30.75448227,10.39779282,0.649470031,99.102005,8.205704689,32.62002563,25.87338257,4.205517769,1.653416872,,MassBay_2017_to_2022,1733.052002,0.527693808,,,,,,,,,,,,,,,,,,,,
WN17309D,F22,2017-04-24 14:17:15-0400,42.480339050293,-70.6181640625,76.6051940917969,E,30.7544822692871,10.3977928161621,0.649470031261444,99.1020050048828,8.20570468902588,32.6200256347656,25.8733825683594,4.20551776885986,1.65341687202454,,ToRies_Labprocessed2017sharedSeaGlass,1733.05200195313,0.527693808078766,F22-d,2215.341552734375,2073.373046875,4.205517768859863,86.60519409179688,8.155306148570567,364.80910940909627,366.3306890467268,1947.1058152462465,106.41750415387916,19.84962765199544,54.53718220762436,0.8707700643698473,0.0,0.0,14.175417178371992,2.5287633102956755,1.5895582824265426,369.2821935414073,N
WN17309E,F22,2017-04-24 14:18:00-0400,42.48048782,-70.61816406,56.20047379,D,30.95381546,10.8657856,0.676332235,104.3299332,8.200196266,32.54597855,25.78146362,4.526666641,0.739929974,,MassBay_2017_to_2022,1934.744873,0.547127068,,,,,,,,,,,,,,,,,,,,
WN17309F,F22,2017-04-24 14:20:00-0400,42.48048782,-70.61816406,36.57048798,C,30.79864883,11.05381203,1.108810663,105.8600845,8.202730179,32.45569229,25.71815872,4.444940567,0.718804479,,MassBay_2017_to_2022,2242.613037,1.568431616,,,,,,,,,,,,,,,,,,,,
WN1730A0,F22,2017-04-24 14:21:00-0400,42.48065948,-70.61816406,15.7682972,B,32.00936508,11.72519016,5.078681946,118.7774811,8.250529289,31.31001663,24.49955177,7.107953072,1.057608843,,MassBay_2017_to_2022,1655.000977,32.18852234,,,,,,,,,,,,,,,,,,,,
WN1730A0,F22,2017-04-24 14:21:56-0400,42.4806594848633,-70.6181640625,15.7682971954346,B,32.0093650817871,11.7251901626587,5.07868194580078,118.777481079102,8.25052928924561,31.3100166320801,24.4995517730713,7.10795307159424,1.05760884284973,,ToRies_Labprocessed2017sharedSeaGlass,1655.0009765625,32.1885223388672,F22-m,2136.28955078125,1962.1500244140625,7.107953071594238,25.76829719543457,8.224273982536713,309.3122246369042,310.5537081705999,1821.0464824397573,125.8093730071426,15.294125962411409,62.30214663947807,1.3283027500880082,0.0,0.0,12.609209978823356,3.0453577572440618,1.9137975008832613,313.6217316669468,N
WN1730A0,F22,2017-04-24 14:21:56-0400,42.4806594848633,-70.6181640625,15.7682971954346,B,32.0093650817871,11.7251901626587,5.07868194580078,118.777481079102,8.25052928924561,31.3100166320801,24.4995517730713,7.10795307159424,1.05760884284973,,ToRies_Labprocessed2017sharedSeaGlass,1655.0009765625,32.1885223388672,F22-m,2147.64111328125,1948.956787109375,7.107953071594238,25.76829719543457,8.280352934957518,267.9004909953083,268.9757606476155,1794.6361382691323,141.07411284303078,13.246498289823426,69.35061559490445,1.5113881896737245,0.0,0.0,11.821868704939195,3.414858000035156,2.146002941950816,271.63302711039853,N
WN1730A1,F22,2017-04-24 14:23:00-0400,42.48065948,-70.61832428,1.68141067,A,31.49292564,11.82439327,1.360006094,119.8733673,8.307887077,30.53878593,23.86042404,7.354936123,1.017981648,,MassBay_2017_to_2022,1658.806519,1192.415894,,,,,,,,,,,,,,,,,,,,
WN1730A1,F22,2017-04-24 14:23:19-0400,42.4806594848633,-70.6183242797852,1.68141067028046,A,31.4929256439209,11.8243932723999,1.36000609397888,119.87336730957,8.30788707733154,30.5387859344482,23.860424041748,7.35493612289429,1.01798164844513,,ToRies_Labprocessed2017sharedSeaGlass,1658.80651855469,1192.41589355469,F22-s,2083.5517578125,1906.69384765625,7.354936122894287,11.681410789489746,8.246365103058157,288.1371527058371,289.28989647160324,1765.7921926289202,126.71246429739163,14.189139700911602,62.931734737585806,1.408749757057669,0.0,0.0,12.360780899925642,3.0878505227079933,1.9366393090759424,292.19834056240154,N
WN1730AB,N04,2017-04-24 15:11:00-0400,42.44450378,-70.73682404,47.19615936,E,30.40230751,10.49621391,1.767602205,99.51260376,8.207310677,32.36595154,25.68584061,4.05926466,1.080465317,,MassBay_2017_to_2022,1570.796631,0.617346942,,,,,,,,,,,,,,,,,,,,
